work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-sandwich-v2, 5, 400, 10, 10, 343.65, 7.13267426, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 470.59, 9.79694867, 17, 0.215238999999997, 63673
base-cec-sandwich-v2, 5, 400, 10, 10, 346.33, 7.13646790, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 466.20, 9.78913837, 15, 0.178463000000008, 56350
base-cec-sandwich-v2, 5, 400, 10, 10, 354.35, 7.12704327, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 484.86, 9.82559097, 19, 0.333145000000002, 71168
base-cec-sandwich-v2, 5, 400, 10, 10, 338.91, 7.09783996, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 484.04, 9.80115797, 39, 0.147276000000005, 145497
base-cec-sandwich-v2, 5, 400, 10, 10, 341.41, 7.10278824, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 488.12, 9.80838151, 23, 0.190567000000001, 86081
base-cec-sandwich-v2, 5, 400, 10, 10, 336.37, 7.06957199, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 487.86, 9.85975898, 24, 0.0974379999999968, 89753
base-cec-sandwich-v2, 5, 400, 10, 10, 347.61, 7.07214995, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 482.49, 9.80057704, 16, 0.305898999999997, 60018
base-cec-sandwich-v2, 5, 400, 10, 10, 351.02, 7.10447938, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 468.67, 9.78151151, 17, 0.29889, 63672
base-cec-sandwich-v2, 5, 400, 10, 10, 343.40, 7.11640582, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 492.88, 9.78108027, 34, 0.138928000000007, 126615
base-cec-sandwich-v2, 5, 400, 10, 10, 354.15, 7.14283460, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 489.04, 9.79477574, 34, 0.239175000000003, 126586
base-cec-sandwich-v2, 5, 400, 10, 10, 355.94, 7.11504555, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 468.12, 9.80436717, 15, 0.118465999999998, 56240
base-cec-sandwich-v2, 5, 400, 10, 10, 351.14, 7.13649846, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 470.56, 9.76946234, 13, 0.138836999999995, 49044
base-cec-sandwich-v2, 5, 400, 10, 10, 348.53, 7.10472395, , 0, 
