work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
ola-mixed-inverted, 3, 400, 10, 10, 523.10, 9.40597063, 17, 0.00177500000000919, 63216
base-ola-mixed-inverted, 3, 400, 10, 10, 356.87, 6.76737006, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 505.77, 9.26278691, 19, 0.00216499999999087, 70198
base-ola-mixed-inverted, 3, 400, 10, 10, 335.48, 6.69318006, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 459.19, 9.12335038, 22, 0.00429700000000821, 81252
base-ola-mixed-inverted, 3, 400, 10, 10, 323.86, 6.67652152, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 507.96, 9.42305869, 16, 0.00105500000000802, 59310
base-ola-mixed-inverted, 3, 400, 10, 10, 390.77, 6.96870815, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 508.49, 9.30783949, 18, 0.00111799999996265, 66698
base-ola-mixed-inverted, 3, 400, 10, 10, 338.28, 6.68541352, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 488.42, 9.25452528, 18, 0.0009860000000117, 66541
base-ola-mixed-inverted, 3, 400, 10, 10, 372.83, 6.75783681, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 507.15, 9.21867286, 24, 0.000348999999971511, 88405
base-ola-mixed-inverted, 3, 400, 10, 10, 413.91, 6.95351472, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 488.66, 9.31920381, 22, 0.000207999999986441, 81303
base-ola-mixed-inverted, 3, 400, 10, 10, 397.66, 7.05647597, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 485.46, 9.25260284, 31, 0.000268000000005486, 114180
base-ola-mixed-inverted, 3, 400, 10, 10, 402.10, 6.89943125, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 480.52, 9.18842254, 21, 0.0015449999999646, 77560
base-ola-mixed-inverted, 3, 400, 10, 10, 364.90, 6.82803458, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 523.68, 9.37295430, 15, 0.000762000000008811, 55685
base-ola-mixed-inverted, 3, 400, 10, 10, 388.61, 6.76396882, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 520.19, 9.35103490, 27, 0.00104299999998148, 99233
base-ola-mixed-inverted, 3, 400, 10, 10, 330.48, 6.63283345, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 444.51, 9.01656994, 17, 0.00200899999998683, 62895
base-ola-mixed-inverted, 3, 400, 10, 10, 388.53, 6.91416502, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 526.46, 9.37868205, 19, 0.00239999999996598, 70083
base-ola-mixed-inverted, 3, 400, 10, 10, 334.85, 6.65777766, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 585.24, 9.62500396, 30, 0.000135000000000218, 110383
base-ola-mixed-inverted, 3, 400, 10, 10, 336.36, 6.60026615, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 455.00, 9.10801289, 34, 0.001041999999984, 124849
base-ola-mixed-inverted, 3, 400, 10, 10, 383.64, 6.77675726, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 464.58, 9.11682884, 19, 0.000183999999990192, 70413
base-ola-mixed-inverted, 3, 400, 10, 10, 337.44, 6.72235524, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 488.76, 9.20521691, 21, 0.00116500000001452, 77520
base-ola-mixed-inverted, 3, 400, 10, 10, 420.58, 6.99844154, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 537.12, 9.50079273, 22, 0.000945000000001528, 81235
base-ola-mixed-inverted, 3, 400, 10, 10, 360.67, 6.86030142, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 470.27, 9.11679973, 16, 0.000711999999964519, 59136
base-ola-mixed-inverted, 3, 400, 10, 10, 357.67, 6.77026945, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 499.67, 9.24679933, 12, 0.00614500000000362, 44768
base-ola-mixed-inverted, 3, 400, 10, 10, 352.29, 6.80401111, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 510.92, 9.27282011, 12, 0.00364500000000589, 44846
base-ola-mixed-inverted, 3, 400, 10, 10, 375.42, 6.87377324, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 505.32, 9.35172648, 18, 0.00224099999996952, 66460
base-ola-mixed-inverted, 3, 400, 10, 10, 0, 0, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 446.06, 9.04777187, 34, 0.00127299999996922, 124726
base-ola-mixed-inverted, 3, 400, 10, 10, 341.54, 6.72526302, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 470.99, 9.12632245, 23, 0.0020460000000071, 84753
base-ola-mixed-inverted, 3, 400, 10, 10, 335.32, 6.69569307, , 0, 
ola-mixed-inverted, 3, 400, 10, 10, 468.54, 9.18308836, 42, 0.000715000000013788, 153913
